,Point:0,Point:1,Point:2,T
8831,4.3343,-0.0060109,-0.06325399999999999,270.03
8832,4.435,0.0075182,0.00065133,272.88
8833,1.5771,0.034616,-0.017282,466.84
8834,0.29270999999999997,-0.11142,-0.0073628,667.96
8835,0.29435,-0.114,-0.006921200000000001,667.8
8836,0.29058,-0.12344000000000001,-0.0054564999999999995,666.55
8837,0.7277100000000001,0.066595,0.079234,683.62
8838,0.72092,0.070496,0.078024,686.01
8839,0.72901,0.063724,0.06973700000000001,686.87
8840,3.5887,0.0072767,-0.036323,292.32
8841,0.43996999999999997,-0.015433,-0.11769,691.82
8842,3.2308,0.049868,0.00085849,303.31
8843,3.2324,0.044264,0.0052123000000000004,305.07
8844,3.2234,0.048496,-0.0013356,304.48
8845,0.60116,0.10611,-0.060015,695.35
8846,0.61169,0.10970999999999999,-0.055001999999999995,695.12
8847,0.21051,0.09764199999999999,-0.050082,630.79
8848,0.20576,0.097699,-0.044245,627.7
8849,0.21270999999999998,0.08884600000000001,-0.051632000000000004,632.75
8850,4.0456,-0.010191,0.016869,281.85
8851,4.4783,0.010927,0.017522,272.03
8852,4.4739,0.014196,0.017221,272.21
8853,4.4783,0.0058831000000000005,0.01211,271.93
8854,0.29288000000000003,0.08153099999999999,-0.021047999999999997,671.85
8855,0.2994,0.07837100000000001,-0.020411000000000002,671.74
8856,0.29427,0.082911,-0.030468000000000002,670.87
8857,3.7948,0.06651599999999999,0.04835,281.31
8858,3.8092,0.067944,0.013971,281.22
8859,3.8101,0.060513,0.021628,280.65
8860,2.4052,0.052441999999999996,0.035762999999999996,324.64
8861,2.3996,0.044805000000000005,0.025719,335.1
8862,0.41956000000000004,0.01602,0.11198,690.4
8863,0.73806,0.09988999999999999,-0.014868000000000001,671.7
8864,0.40483,-0.055304,0.019934,688.86
8865,1.0009,0.046157,-0.021676,547.76
8866,4.3953,0.019142,0.032123,274.07
8867,1.3643,0.002659,-0.033485,521.5
8868,2.2491,0.054796000000000004,0.01845,340.92
8869,2.2469,0.0585,0.019671,338.14
8870,1.1376,0.033191000000000005,0.016902,579.38
8871,0.54894,0.0094848,0.048486,698.72
8872,0.18322,0.052432000000000006,0.0532,606.43
8873,0.18571,0.04568,0.054955,609.19
8874,0.18120999999999998,0.047907,0.042824,603.3
8875,2.0331,-0.019823,-0.010258,408.65
8876,2.3796,-0.012394,0.048663,336.16
8877,2.3742,-0.01167,0.042629,350.64
8878,0.5304800000000001,-0.0037265,-0.097274,695.68
8879,0.68977,-0.083499,0.061489,691.41
8880,1.0152,0.013909,0.027623,632.88
8881,3.4075,0.010896,0.061134,293.87
8882,3.4201,-9.871200000000001e-05,0.056699,294.1
8883,0.25674,-0.025531,0.071075,661.97
8884,2.5882,-0.037014,0.00064496,335.91
8885,0.21209,-0.12124000000000001,-0.040461000000000004,657.32
8886,3.5787,0.053314999999999994,-0.044818000000000004,288.87
8887,0.22663000000000003,-0.10848,0.010534,645.19
8888,0.22749,-0.11002,0.018215000000000002,642.76
8889,0.23246999999999998,-0.10969000000000001,0.0049388,647.21
8890,0.28506,-0.095198,-0.070866,664.26
8891,2.2358,0.008724899999999999,-0.022691,373.88
8892,2.4184,-0.015412,-0.027042,352.85
8893,4.5714,0.098574,-0.012846999999999999,262.92
8894,4.1155,-0.047984,-0.039964,274.41
8895,4.1205,-0.051999000000000004,-0.038839,273.86
8896,4.1262,-0.055876,-0.045304000000000004,273.85
8897,0.9474899999999999,0.037995999999999995,-0.041697000000000005,551.68
8898,0.6409,-0.1219,0.039847,694.34
8899,3.4754,-0.06110499999999999,-0.0035733000000000006,291.32
8900,3.4721,-0.066261,0.00084599,290.74
8901,3.5816,-0.015881,-0.0013073,294.38
8902,0.59101,-0.09023300000000001,-0.037223,696.6
8903,0.58332,-0.09058200000000001,-0.034633,696.75
8904,3.5306,-0.027442,-0.059611000000000004,288.66
8905,3.5351,-0.025043,-0.051197,290.28
8906,2.5049,-0.017906000000000002,-0.020555,345.03
8907,3.7651,0.0081335,0.019847999999999998,288.79
8908,3.7684,0.009864200000000002,0.023137,288.65
8909,3.76,0.0034463000000000002,0.017817,289.59
8910,0.37026,0.010301000000000001,-0.053236,685.67
8911,0.37404,0.020867,-0.047249,686.32
8912,0.36926,0.011278,-0.051889,686.12
8913,3.6127,-0.09272000000000001,0.027429000000000002,279.16
8914,2.5751,0.009714200000000001,0.042962,329.27
8915,2.5718,0.0063777999999999994,0.04335,330.54
8916,2.5697,0.014191999999999998,0.041753,332.87
8917,0.55779,-0.09979,0.075699,695.72
8918,0.55376,-0.10764000000000001,0.066535,695.8
8919,0.5516800000000001,-0.10107000000000001,0.067926,695.77
8920,3.26,0.042828,-0.037219999999999996,300.11
8921,3.2621,0.038589,-0.028624,302.86
8922,0.31465,-0.019400999999999998,0.0097157,674.27
8923,0.26855,0.017601,-0.016697,667.11
8924,2.1299,0.058114,0.021709,354.35
8925,2.1302,0.053211,0.012029,353.98
8926,2.5155,-0.009183,0.045072,332.3
8927,2.5226,-0.012479,0.037226,338.62
8928,2.5112,-0.013241999999999999,0.040606,338.75
8929,0.53199,0.14356,0.03975,695.68
8930,0.52987,0.15449000000000002,0.03347,695.86
8931,0.53796,0.15068,0.034361,695.87
8932,0.49649,-0.084549,0.026251999999999998,694.01
8933,0.49528999999999995,-0.077178,0.031471,694.47
8934,0.49881000000000003,-0.078694,0.027763999999999997,694.3
8935,0.28508,0.060709000000000006,0.062386000000000004,670.32
8936,4.24,0.015441999999999999,0.062425,272.18
8937,4.2371,0.014639,0.063101,271.84
8938,1.7224,-0.045602,-0.0275,397.83
8939,1.7254,-0.050871,-0.021723,396.88
8940,3.9779,-0.027163999999999997,-0.040991,279.14
8941,3.9922,-0.031207,-0.046405,278.06
8942,3.9812,-0.027152999999999997,-0.052519,277.62
8943,0.47625,0.095148,-0.12868,697.11
8944,0.48499,0.096528,-0.12872,696.29
8945,0.48568999999999996,0.088004,-0.13330999999999998,693.62
8946,0.5169600000000001,0.05776900000000001,0.012757,695.94
8947,3.0597,-0.054638,0.016706,306.33
8948,3.0523,-0.06037000000000001,0.012598999999999999,306.66
8949,3.0639,-0.05824,0.016181,309.25
8950,0.51137,-0.071314,0.11414,694.51
8951,0.49563,-0.071086,0.11569000000000002,694.11
8952,0.50242,-0.070189,0.12349,694.68
8953,3.4518,-0.026535000000000003,-0.030785000000000003,296.6
8954,3.4565,-0.019976,-0.033852999999999994,295.85
8955,3.4541,-0.021812,-0.028260000000000004,296.58
8956,0.37456999999999996,0.12622,0.046952,695.1
8957,0.36771,0.12072000000000001,0.050102999999999995,696.3
8958,0.26066,0.062761,0.08886000000000001,662.72
8959,0.26021,0.072049,0.090727,657.47
8960,0.26100999999999996,0.067267,0.091218,659.34
8961,1.8898,0.039573000000000004,-0.017948,397.09
8962,1.8931,0.030706,-0.024156,412.14
8963,1.89,0.035655,-0.022756000000000002,397.57
8964,0.26752,0.099273,-0.075878,672.37
8965,0.26205,0.096073,-0.07932,665.39
8966,0.26504,0.10394,-0.07356900000000001,682.35
8967,0.46258999999999995,-0.026411,-0.028319999999999998,692.16
8968,0.54875,0.0027819000000000003,0.15478,696.84
8969,2.8657,-0.027712,0.0019076,323.56
8970,4.8914,-0.011545999999999999,0.0022946,264.98
8971,0.53789,0.054479,-0.056373,696.32
8972,0.5401600000000001,0.061951,-0.055759,696.48
8973,0.5321899999999999,0.055941,-0.062041,695.77
8974,1.5074,-0.028604,-0.033608,473.13
8975,3.2128,-0.028752999999999997,0.040494999999999996,301.91
8976,3.2284,-0.029519,0.040815,302.67
8977,4.4414,-0.008460700000000002,-0.029657999999999997,270.63
8978,4.4453,-0.009300200000000002,-0.022059,271.09
8979,4.4336,-0.0053392,-0.026324,271.45
8980,4.0379,-0.03255,0.033735,279.75
8981,4.0396,-0.040211000000000004,0.038342,279.76
8982,4.0426,-0.033402,0.038592,279.23
8983,2.5901,-0.021188,0.016091,341.1
8984,0.2064,0.1133,-0.054384,630.87
8985,0.2064,0.1125,-0.059153,636.93
8986,0.20155,0.10404000000000001,-0.057901,622.98
8987,4.1595,-0.0078492,-0.088651,271.04
8988,0.18665,0.023453,-0.037752,610.58
8989,0.18047,0.025241,-0.024732,602.41
8990,0.18286,0.023418,-0.036982,605.94
8991,3.5225,-0.008006300000000001,0.041464,292.51
8992,4.0712,-0.053939999999999995,0.031476,278.07
8993,4.0704,-0.06034,0.04438,275.79
8994,0.18263,-0.09128,0.034119,605.13
8995,0.27886,-0.098353,-0.035977999999999996,663.29
8996,1.0825,-0.015038,0.011184,642.23
8997,0.33029000000000003,0.12178,-0.04658,694.46
8998,0.33200999999999997,0.11492999999999999,-0.042027999999999996,681.17
8999,0.33341,0.12145999999999998,-0.040376,682.62
9000,3.2217,-0.020676,-0.051749,298.15
9001,3.2302,-0.021108000000000002,-0.051758000000000005,298.22
9002,3.6937,0.025253,-0.012356,291.16
9003,3.6892,0.019383,-0.010343999999999999,291.08
9004,3.6933,0.022224,-0.015571000000000002,291.2
9005,2.1718,-0.027607,-0.022379,376.28
9006,0.53569,-0.033723,0.14322000000000001,695.7
9007,0.54214,-0.03162,0.14222,695.62
9008,0.54424,-0.02935,0.15105,697.33
9009,0.86275,-0.05341900000000001,-0.048513,585.39
9010,0.8591,-0.047237,-0.054230999999999994,596.62
9011,0.79875,-0.042612,0.061765999999999995,672.42
9012,0.80798,-0.044157,0.06214600000000001,660.38
9013,0.8065399999999999,-0.048599,0.06994600000000001,573.12
9014,2.7748,0.019956,0.031279,324.19
9015,2.7793,0.012865999999999999,0.031108999999999998,326.59
9016,2.7739999999999996,0.014011000000000001,0.034901999999999996,322.88
9017,3.7712,-0.041345,-0.018758,286.33
9018,3.7794,-0.03338,-0.018618,286.53
9019,3.7685,-0.0329,-0.0097869,287.39
9020,1.9654,-0.016922,-0.047476,386.31
9021,4.2387,0.0041091,0.0052131,277.92
9022,4.2411,0.01143,-0.0076661,277.77
9023,4.2381,0.012568000000000001,0.00098916,278.06
9024,3.0051,0.004705699999999999,0.049520999999999996,307.88
9025,3.0165,0.005396100000000001,0.043399,311.2
9026,3.0073,0.0061327,0.040487,311.77
9027,2.7045,-0.031514,0.031885000000000004,327.56
9028,2.6988,-0.032309,0.035758,324.08
9029,2.7084,-0.027761,0.038165,325.86
9030,4.2528,0.052652,-0.026253,270.69
9031,4.2656,0.049411000000000004,-0.032152999999999994,270.29
9032,4.2551,0.045806,-0.0312,270.56
9033,1.7541,0.045241,-0.014965000000000001,404.38
9034,1.746,0.042266000000000005,-0.011607,414.38
9035,1.5134,-0.0038734999999999998,-0.026208,506.15
9036,2.0906,-0.055349,0.0046924,359.37
9037,0.43351999999999996,-0.13643,0.007297700000000001,689.05
9038,0.43843999999999994,-0.1417,0.012778,690.41
9039,0.43383,-0.13893,0.011268,690.08
9040,1.4485,0.033913,0.019283,493.51
9041,2.9792,0.07013899999999999,0.0030609,301.33
9042,4.6475,-0.040519,0.028932999999999997,268.44
9043,4.6379,-0.033236,0.024256,268.58
9044,0.64379,-0.099159,0.07838099999999999,694.18
9045,0.6381399999999999,-0.087524,0.073482,694.55
9046,0.64089,-0.090603,0.07594400000000001,694.47
9047,1.6328,0.020011,-0.029588999999999997,449.66
9048,1.6269999999999998,0.025262,-0.033316000000000005,436.91
9049,1.6234,0.021071,-0.036028,424.7
9050,2.3329,-0.027743,0.01644,360.02
9051,3.4631,0.044073,-0.021154,294.57
9052,1.2603,-0.038197,-0.012633,548.59
9053,1.2605,-0.044763,-0.015054,516.66
9054,1.2585,-0.034985,-0.014497999999999999,549.75
9055,4.4684,0.051151999999999996,-0.005294699999999999,266.72
9056,4.4662,0.040938,-0.022091999999999997,266.97
9057,0.86059,-0.062712,-0.036036,588.15
9058,0.86262,-0.05800399999999999,-0.026039,641.15
9059,0.85615,-0.056853999999999995,-0.030338999999999998,646.58
9060,0.32303000000000004,-0.09497699999999999,0.010824,676.74
9061,0.6954,-0.058208,-0.072785,691.43
9062,3.5535,-0.041852,0.034901,289.07
9063,3.5469999999999997,-0.046619,0.041734,288.03
9064,3.5435,-0.043466000000000005,0.045989,290.02
9065,3.6184,0.027801999999999997,-0.0046234,293.24
9066,4.1744,0.044209,0.014113999999999998,276.79
9067,4.1775,0.041264999999999996,0.006457200000000001,276.73
9068,4.1831,0.038947,0.0055257,276.89
9069,0.37826,-0.062705,-0.0039644,683.76
9070,0.3768,-0.05834400000000001,0.0058732,684.77
9071,0.38427,-0.063473,-0.0096501,684.16
9072,2.7024,-0.0049125,-0.027974000000000002,334.73
9073,0.26823,0.052722000000000005,-0.091851,661.11
9074,0.26802,0.046656,-0.08685599999999999,665.29
9075,3.6857,0.019493,0.018762,290.8
9076,0.49731000000000003,-0.0026057,-0.055373,694.78
9077,0.50156,0.0082552,-0.051935,695.29
9078,4.2181,-0.037763,0.060162,273.55
9079,4.2273,-0.037864999999999996,0.066646,273.21
9080,0.26824000000000003,-0.0060622,-0.046854,663.21
9081,1.8373,-0.043847000000000004,0.011623999999999999,389.86
9082,1.8299,-0.043662,0.0056167000000000005,402.73
9083,2.0735,-0.030086,-0.027247000000000004,378.35
9084,2.0628,-0.028824000000000002,-0.025675999999999997,383.12
9085,2.064,-0.027685,-0.03467,372.99
9086,2.3352,0.008804000000000001,0.022599,360.98
9087,2.3318,0.001243,0.028425,365.97
9088,2.3322,0.004989199999999999,0.03161,352.31
9089,0.28756,0.03435,0.016328,668.62
9090,0.28681,0.026888,0.012853,669.15
9091,0.28198,0.032458999999999995,0.012907,667.07
9092,4.6941,0.024745,-0.028113,265.74
9093,0.195,-0.047369999999999995,-0.094067,618.91
9094,0.19065,-0.044391,-0.086391,614.0
9095,0.18102000000000001,-0.048789,-0.097272,602.93
9096,1.2075,-0.028092000000000002,0.019638,567.86
9097,1.2138,-0.028063,0.016836,575.83
9098,1.2113,-0.022848,0.022336,572.23
9099,3.3733,-0.0047218,-0.018593000000000002,300.31
9100,3.3778,-0.0085519,-0.01696,301.25
9101,3.3778,-0.010584,-0.01627,301.18
9102,0.48283999999999994,-0.10979000000000001,0.035845,693.75
9103,0.47435,-0.10500999999999999,0.043089999999999996,692.81
9104,0.47097,-0.11243,0.039856,692.48
9105,4.4927,0.051772000000000006,0.0038978999999999997,268.25
9106,4.4896,0.047139999999999994,0.008271500000000001,268.9
9107,0.9631200000000001,-0.027369,0.042108,570.36
9108,0.96755,-0.01935,0.050318,541.94
9109,0.96386,-0.018690000000000002,0.053805,543.13
9110,2.1387,0.007056000000000001,-0.035655,372.83
9111,2.6792,-0.048458,0.032774,320.45
9112,2.6881,-0.047679,0.033987,319.74
9113,2.6759,-0.051262,0.029713,321.3
9114,0.49165,-0.15263,0.0090514,695.02
9115,4.3273,0.0019817999999999997,0.055285,272.51
9116,4.331,0.0051516999999999995,0.044121,273.75
9117,4.3276,0.0067529,0.04575,273.83
9118,2.4038,-0.014297,0.049868,331.23
9119,2.3972,-0.017893,0.052953,329.51
9120,2.3930000000000002,-0.011601,0.05301,333.05
9121,1.9265,0.012778,-0.040922,386.8
9122,1.9358,0.021468,-0.03537,379.6
9123,3.9273,0.010891,0.00078344,285.54
9124,3.9362,0.010917,-0.0033452,285.48
9125,3.932,0.020041999999999997,-0.0032988,285.53
9126,0.98918,-0.049007,0.0085467,593.73
9127,0.99103,-0.040182,0.0044972,633.46
9128,0.9987,-0.048274,0.010808,584.84
9129,4.151,-0.015718,0.0031508000000000005,279.46
9130,0.4123,-0.023875,-0.13011,686.36
9131,0.2353,0.08748500000000001,-0.082359,648.59
9132,2.2486,-0.031945,-0.03443,353.18
9133,2.2498,-0.038831,-0.037902,351.77
9134,1.6041,0.021509,-0.0028542,491.54
9135,1.6073,0.027504,0.0057218,495.68
9136,1.6016,0.025172999999999997,0.0035253,507.04
9137,2.7509,-0.0046226999999999996,0.042289999999999994,324.21
9138,2.7512,-0.012830000000000001,0.039269,321.97
9139,2.7473,-0.0021197,0.05026,321.67
9140,3.1321,-0.026737,-0.005242800000000001,308.8
9141,0.20722,0.08536200000000001,0.050214999999999996,630.87
9142,0.21193,0.085079,0.044098000000000005,634.98
9143,0.20817,0.09403099999999999,0.041047,629.88
9144,0.60048,-0.033338,-0.13901,695.23
9145,2.8998,-0.050908999999999996,0.025800999999999998,312.59
9146,2.9037,-0.045654,0.018946,314.3
9147,2.9004,-0.048503,0.014765,315.76
9148,3.0191,0.02429,-0.013080000000000001,315.41
9149,0.37194,0.027423000000000003,0.017332,683.43
9150,0.37056999999999995,0.023375999999999997,0.024346,683.24
9151,0.37656999999999996,0.02416,0.012172,684.17
9152,0.4151,0.13939000000000001,-0.0012749,696.25
9153,0.40995,0.14302,0.009603,692.81
9154,4.2403,0.020344,0.022787,277.11
9155,4.2544,0.022468000000000002,0.030733,274.98
9156,4.2452,0.026342,0.027313999999999998,275.73
9157,1.1208,-0.055371000000000004,0.0036771,483.48
9158,1.1163,-0.050388999999999996,0.017381,489.35
9159,1.1214,-0.053301,0.011741,469.06
9160,1.357,0.052333000000000005,0.0097671,475.04
9161,1.368,0.055398,0.012634999999999999,446.69
9162,2.6934,-0.038169,0.024815,327.65
9163,2.6858,-0.024881,0.019219999999999998,334.96
9164,2.6862,-0.029633,0.017785,332.51
9165,4.001,0.009601100000000001,0.0058165,283.5
9166,1.0189,-0.0048346000000000005,-0.032774,626.68
9167,1.0192,-0.0054041,-0.028729,634.16
9168,1.0175,-5.517e-05,-0.033875999999999996,622.16
9169,1.8078,-0.020888,-0.0080461,451.85
9170,0.28533000000000003,-0.060974,0.052416,673.79
9171,0.28909,-0.060805,0.035407,671.0
9172,0.28801,-0.060171,0.04489,673.01
9173,4.1984,0.013678999999999998,0.021913,278.6
9174,0.54208,-0.077888,0.10148,695.21
9175,4.4912,0.019615999999999998,-0.025914999999999997,268.17
9176,2.5555,-0.025936,0.0034531999999999996,343.51
9177,4.1689,-0.0085512,-0.0026921,279.64
9178,4.8777,0.011106999999999999,-0.019246,264.2
9179,2.4166,0.060622,-0.023676,331.67
9180,3.423,0.058654,-0.0092689,296.38
9181,3.4224,0.06693500000000001,-0.0038110999999999996,292.94
9182,3.3837,0.006920399999999999,-0.031689999999999996,299.48
9183,0.26841,-0.089377,0.052096,664.02
9184,3.5239,-0.005404,0.030655,292.68
9185,0.67169,0.039852,-0.11454,686.1
9186,0.27092,0.052259,-0.064438,666.87
9187,0.27091,0.051955999999999995,-0.061958000000000006,665.55
9188,0.26379,0.049727,-0.063627,664.89
9189,0.22996999999999998,0.052877999999999994,-0.037005,645.01
9190,0.5362,0.041147,-0.08796699999999999,696.02
9191,3.4811,-0.015658000000000002,0.018616999999999998,293.89
9192,1.7015,-0.010297,0.040833,414.82
9193,2.0247,0.031851,0.02982,374.09
9194,0.39086,0.073266,0.088779,686.12
9195,0.21039000000000002,-0.08402899999999999,-0.020819,633.7
9196,0.20689000000000002,-0.088608,-0.024843,629.81
9197,0.21163,-0.088744,-0.030223000000000003,634.58
9198,3.111,-0.009836399999999999,0.059792,305.86
9199,3.285,0.0013357000000000002,0.02935,302.75
9200,3.0783,0.0031858,-0.035051,310.52
9201,0.29709,-0.040637,-0.005658399999999999,669.42
9202,4.8611,-0.025916,-0.035203,264.23
9203,4.8586,-0.036617000000000004,-0.028606,264.13
9204,0.73777,-0.078295,-0.0637,666.85
9205,0.73703,-0.081387,-0.056655,685.04
9206,0.44292,0.1054,-0.11145999999999999,696.75
9207,0.44938,0.098492,-0.11238,690.54
9208,3.4718,-0.021606999999999998,-0.048178,293.59
9209,3.4785,-0.017687,-0.05856,288.84
9210,0.47046000000000004,-0.044371,-0.050388999999999996,692.3
9211,0.54174,0.0075581,0.061109000000000004,697.69
9212,0.5429,0.012536,0.07204400000000001,697.57
9213,0.5452899999999999,0.0073861000000000005,0.07547999999999999,697.77
9214,4.6604,0.050512,0.0014468,264.76
9215,4.6612,0.058058000000000005,0.0044793,263.99
9216,0.41223999999999994,-0.12282,0.037952,689.2
9217,2.1569,-0.041318,-0.0036655999999999998,373.96
9218,2.1562,-0.026188,-0.0052784,385.79
9219,2.1526,-0.033476,0.0024575,375.76
9220,0.38729,-0.091009,-0.07384299999999999,683.5
9221,1.0406,-0.0029629,-0.048757999999999996,515.01
9222,0.23895,-0.0055673,-0.11915,646.86
9223,0.23870999999999998,-0.0097586,-0.11617000000000001,646.74
9224,0.24156,-0.013611000000000002,-0.12547,656.16
9225,1.3446,-0.017258000000000003,0.042869,451.1
9226,0.70203,0.022382,0.1082,689.95
9227,0.69718,0.021119,0.11160999999999999,687.85
9228,0.69631,0.012985,0.10349000000000001,691.45
9229,2.5912,-0.020644,-0.0031704999999999997,341.85
9230,2.5926,-0.017224,-0.0058868,343.07
9231,2.5849,-0.0090461,-0.013543000000000001,345.73
9232,2.3956,-0.014122999999999998,-0.044662,346.83
9233,2.3982,-0.0258,-0.037284,345.72
9234,3.2637,-0.041825,-0.0541,291.04
9235,2.2734,-0.016841,0.03739,359.74
9236,0.39255999999999996,0.059819000000000004,0.016975999999999998,687.09
9237,0.75241,-0.056705,-0.079099,630.91
9238,3.1848,-0.0527,-0.013073,303.67
9239,3.1713,-0.055907000000000005,-0.014609,303.27
9240,3.1787,-0.04915,-0.014197999999999999,303.44
9241,3.2815,-0.0077318,-0.02223,304.67
9242,3.2866,-0.0017722,-0.02163,303.42
9243,3.2873,-0.0032906999999999997,-0.018597,303.68
9244,2.948,0.0073788,-0.018284,320.94
9245,0.53903,-0.13325,0.024571,695.15
9246,3.4957,0.013985,0.0076861,296.18
9247,0.18307,0.098726,-0.056353999999999994,604.82
9248,0.53655,-0.026177,0.11742000000000001,695.8
9249,0.5431600000000001,-0.027382999999999998,0.1205,695.83
9250,0.53401,-0.024111,0.12162,695.74
9251,3.8106,-0.060802999999999996,-0.029535000000000002,280.09
9252,3.8034,-0.065151,-0.015382,280.41
9253,1.3073,0.016727000000000002,-0.027455,563.25
9254,3.0882,0.033625,-0.007634899999999999,311.54
9255,3.0824,0.043815,-0.0025043,311.4
9256,3.0882,0.0433,-0.009538799999999998,308.77
9257,0.81881,0.061491,0.030888,669.15
9258,0.8157800000000001,0.057066,0.033027999999999995,673.89
9259,0.8174899999999999,0.05325,0.040467,671.7
9260,0.57839,-0.041281,-0.12025999999999999,695.81
9261,0.31783,-0.029156,0.091173,678.49
9262,3.8018,0.021289,0.0231,287.31
9263,0.18542,0.064028,0.10497999999999999,607.77
9264,0.18168,0.06880499999999999,0.10575,603.55
9265,4.1125,0.0081276,0.025636000000000003,280.49
9266,4.5218,-0.024155000000000003,0.011177,270.31
9267,4.5181,-0.023156,0.011447,270.63
9268,4.5167,-0.021575999999999998,0.013526,270.93
9269,3.088,0.054477,-0.015569999999999999,305.5
9270,2.4313,0.004565100000000001,0.040484,343.7
9271,4.7333,-0.033022,-0.08427799999999999,262.04
9272,3.9343,-0.010912,0.073133,276.38
9273,3.9410000000000003,-0.011877,0.06533,278.78
9274,0.8959600000000001,0.038721,-0.011943,666.72
9275,0.8964700000000001,0.035952,-0.01113,666.08
9276,2.31,0.038708,0.013211,358.86
9277,2.3038,0.032563999999999996,0.006916800000000001,363.32
9278,2.3055,0.026877999999999996,0.013197,368.77
9279,3.9943,-0.0060985,0.060076,278.74
9280,3.9923,-0.0085536,0.051785000000000005,279.11
9281,3.096,0.0019641,0.056166999999999995,304.56
9282,3.0994,0.01351,0.054561,304.36
9283,0.51178,-0.11395999999999999,0.024287,694.78
9284,0.5227,-0.11112999999999999,0.028966000000000002,695.07
9285,0.5211899999999999,-0.1229,0.025322,694.93
9286,0.45,0.00085405,-0.12683,692.65
9287,0.49951999999999996,-0.0054707,0.033498,695.51
9288,0.49233000000000005,0.0014119000000000002,0.035278,695.21
9289,0.49853000000000003,-0.0040369,0.031307,695.48
9290,1.0849,-0.017427,-0.033154,590.55
9291,3.9283,-0.022599,-0.061787,277.81
9292,3.9225,-0.019729,-0.046752999999999996,280.46
9293,3.1702,-0.040063999999999995,0.009756299999999999,306.55
9294,3.1757,-0.039867,-0.0033902,305.69
9295,3.1711,-0.037629,0.00477,306.69
9296,0.45,-0.070142,-0.13965999999999998,696.97
9297,0.46626000000000006,-0.07153,-0.14357999999999999,696.6
9298,0.46184,-0.066045,-0.14865,698.03
9299,0.7109800000000001,-0.073037,0.079432,679.62
9300,0.70849,-0.070003,0.085174,674.57
9301,0.70689,-0.074167,0.081617,670.8
9302,0.29941,-0.121,-0.043056,695.69
9303,0.31085999999999997,-0.12032000000000001,-0.038726,686.59
9304,0.2974,-0.12130999999999999,-0.039569,696.1
9305,0.49378999999999995,0.041678,0.017291,694.58
9306,0.2085,0.064829,-0.11016,648.63
9307,0.21195999999999998,0.059011,-0.11154000000000001,637.81
9308,0.20427,0.06134,-0.11355,678.44
9309,2.3118,0.022099,-0.028308,355.07
9310,2.3066,0.024574000000000002,-0.025403,361.75
9311,2.3074,0.026067,-0.022112,360.98
9312,1.6557,-0.022152,0.018274000000000002,465.17
9313,1.6601,-0.019701,0.011725,484.3
9314,1.6543,-0.018087,0.0077361,489.9
9315,0.48946000000000006,0.054251,0.10425999999999999,694.67
9316,0.50108,0.048546,0.10500999999999999,695.1
9317,0.39915,-0.012548,0.13372,687.52
9318,0.39429000000000003,-0.017388,0.13798,696.07
9319,1.9485,-0.031342,0.033887,383.15
9320,1.9456,-0.025391,0.039827999999999995,384.23
9321,1.9411,-0.019985,0.034902999999999997,401.4
9322,0.45505,-0.10804000000000001,0.068061,693.4
9323,0.44883,-0.11033,0.07411799999999999,693.39
9324,0.44346,-0.1075,0.075251,692.97
9325,1.8165,-0.0099261,-0.027005,445.53
9326,0.3197,0.08997100000000001,0.009726100000000001,677.53
9327,4.5566,-0.024993,-0.004846199999999999,269.93
9328,0.38914,-0.0019933,0.07849500000000001,685.45
9329,0.38852,-0.0093133,0.081847,685.49
9330,3.0705,-0.0086666,-0.036755,307.65
9331,3.0724,-0.008709399999999999,-0.034061,310.49
9332,3.0801,-0.007976,-0.033077999999999996,309.26
9333,0.21516999999999997,-0.05546,-0.095188,634.75
9334,0.27458,0.07093300000000001,0.038256,667.79
9335,0.2726,0.062841,0.042214999999999996,666.39
9336,0.27389,0.075435,0.038138,668.7
9337,0.88595,-0.028544999999999997,-0.045254,652.03
9338,0.8832899999999999,-0.034866,-0.049942,627.93
9339,0.88059,-0.029071,-0.044279,656.53
9340,3.8119,0.013172999999999999,-0.0045909,288.66
9341,3.8093,0.0051783,0.0010369,289.24
9342,0.73022,-0.022256,0.087024,686.82
9343,0.5505,-0.0030276,0.077527,696.13
9344,0.43605,-0.084327,0.0069716000000000005,689.34
9345,0.43063,-0.076914,0.0043401,688.87
9346,0.43753000000000003,-0.084207,-0.0023059,689.07
9347,2.517,-0.047235,0.010376999999999999,335.26
9348,2.5087,-0.054654999999999995,0.009606100000000001,330.92
9349,3.9412,-0.00083671,0.09574500000000001,274.42
9350,2.3463,0.051410000000000004,-0.019763,344.75
9351,2.3447,0.045482,-0.02433,344.81
9352,2.3541,0.043129,-0.017013999999999998,347.17
9353,0.53457,0.005766899999999999,0.10490999999999999,695.8
9354,2.0986,0.01731,0.040035,363.82
9355,0.17941,-0.042969,-0.11427999999999999,600.3
9356,0.18592,-0.038444,-0.10999,608.43
9357,0.39099,0.012209000000000001,0.039695999999999995,687.11
9358,0.38073,0.012794,0.04236,686.1
9359,0.38765,0.0096014,0.03515,686.65
9360,0.6532,0.11943,0.038118,693.36
9361,0.6524800000000001,0.11547,0.032915,694.3
9362,0.65298,0.12347999999999999,0.030016,690.37
9363,3.7449,0.012494,0.0071367,290.22
9364,4.3465,0.050595999999999995,-0.004449600000000001,268.99
9365,4.3539,0.047302,0.006135,271.67
9366,0.4662,-0.007806399999999999,0.11777,693.6
9367,0.46765,-0.022476,0.12300000000000001,693.49
