"active","origId","typeId","origProcId","d","Ygas","rho","Yliquid","Cp","dTarget","nParticle","age","YH2O(l)","mass0","T","Ysolid","tTurb","UTurb:0","UTurb:1","UTurb:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,1315,-1,40,1e-05,0,1000,1,9190.5,0,4.0907e+05,0.0073647,1,5.236e-13,669.66,0,7.6035e-06,-0.0090899,-0.0081652,-0.0085222,372.91,87.604,-49.648,0.84241,-0.050088,0.031322
1,1482,-1,40,1e-05,0,1000,1,7951.2,0,4.0907e+05,0.0069748,1,5.236e-13,646.04,0,0.00010169,-5.334,1.3438,-10.692,324.45,13.871,-77.447,0.83893,-0.013858,0.070818
1,1058,-1,8,1e-05,0,1000,1,9184.3,0,8.1839e+05,0.0079767,1,5.236e-13,669.56,0,3.3399e-06,-0.077321,-0.066803,-0.041846,373.74,57.62,-80.876,0.83721,-0.031901,0.05149
1,1532,-1,40,1e-05,0,1000,1,8531.9,0,4.0907e+05,0.0068651,1,5.236e-13,657.79,0,3.2048e-05,-4.5637,3.1786,2.1638,342.6,86.646,-16.907,0.83884,-0.065776,0.012962
1,1185,-1,40,1e-05,0,1000,1,9331.5,0,8.1839e+05,0.0075968,1,5.236e-13,672.04,0,0.0001289,-3.9896,-0.65261,-3.9156,376.6,107.57,-24.878,0.83841,-0.054901,0.012252
1,1466,-1,40,1e-05,0,1000,1,8855.4,0,8.1814e+05,0.0070155,1,5.236e-13,663.79,0,0.00012933,2.365,4.0645,-3.4655,361.02,75.193,-60.427,0.8403,-0.047501,0.041567
1,1547,-1,8,1e-05,0,1000,1,9273.9,0,4.0907e+05,0.0070269,1,5.236e-13,671.07,0,0.00012016,-0.049827,0.31175,0.042902,370.2,101.18,-12.186,0.8344,-0.060888,0.0082776
1,938,-1,8,1e-05,0,1000,1,8969.7,0,4.0929e+05,0.008194,1,5.236e-13,665.83,0,6.4665e-06,0.44678,-1.1454,-0.89136,359.59,18.604,-88.352,0.83317,-0.013559,0.06503
1,1460,-1,40,1e-05,0,1000,1,8045.7,0,4.0907e+05,0.0070291,1,5.236e-13,648.05,0,9.0247e-06,2.6138,0.069793,-1.2566,353.93,68.524,-10.803,0.92109,-0.041993,0.0057227
1,1215,-1,40,1e-05,0,1000,1,9372.4,0,8.1839e+05,0.0075468,1,5.236e-13,672.72,0,6.1183e-05,-0.88469,1.3745,4.6401,378.66,112.01,-22.232,0.82593,-0.056937,0.013186
1,1479,-1,8,1e-05,0,1000,1,6034.5,0,8.1814e+05,0.0071497,1,5.236e-13,591.98,0,7.6035e-06,-6.1296,-3.6082,-3.6453,333.29,54.231,-10.095,0.92415,-0.053403,0.0061501
1,1294,-1,40,1e-05,0,1000,1,9241.7,0,8.1839e+05,0.0074075,1,5.236e-13,670.53,0,0.00011206,-1.6353,-4.1612,-4.931,364.76,58.658,-79.778,0.82054,-0.038584,0.054272
1,847,-1,48,1e-05,0,1000,1,9169.7,0,8.1858e+05,0.0082096,1,5.236e-13,669.31,0,0.00010638,-3.9794,-3.5119,6.3943,362.46,33.18,-84.279,0.82288,-0.02363,0.063579
1,1537,-1,8,1e-05,0,1000,1,7951.9,0,4.0907e+05,0.0070407,1,5.236e-13,646.05,0,2.8424e-07,4.07,-8.3512,-9.1982,355.48,70.644,-4.8417,0.91755,-0.044465,0.0062508
1,1308,-1,40,1e-05,0,1000,1,9359.5,0,8.1814e+05,0.0073811,1,5.236e-13,672.5,0,8.6978e-05,-3.3796,-2.4082,-9.842,377.68,97.522,-60.012,0.82729,-0.049938,0.029321
1,1027,-1,48,1e-05,0,1000,1,9403.1,0,4.0919e+05,0.0078655,1,5.236e-13,673.23,0,0.00010474,-1.7114,0.82868,-0.35274,374.12,94.893,-59.136,0.82082,-0.050476,0.035259
1,1429,-1,40,1e-05,0,1000,1,9391,0,8.1814e+05,0.0071091,1,5.236e-13,673.03,0,9.9059e-05,1.273,1.9565,-2.4142,371.47,84.917,-59.68,0.81976,-0.051076,0.04012
1,1238,-1,40,1e-05,0,1000,1,9424.5,0,8.1839e+05,0.0075089,1,5.236e-13,673.58,0,4.8321e-05,-1.2745,-0.3561,-1.6375,377.24,110.81,-23.206,0.81765,-0.059859,0.013885
1,1347,-1,40,1e-05,0,1000,1,9468.7,0,8.1814e+05,0.0072997,1,5.236e-13,674.3,0,4.8392e-05,-0.47952,-3.8645,5.6235,375.88,103.21,-40.14,0.81363,-0.057454,0.025778
1,1152,-1,40,1e-05,0,1000,1,9450,0,8.1839e+05,0.0076675,1,5.236e-13,674,0,8.2502e-05,-1.4346,-0.71577,0.50082,376.69,108.81,-18.825,0.81569,-0.061823,0.011231
1,952,-1,8,1e-05,0,1000,1,9531.6,0,4.0929e+05,0.0081703,1,5.236e-13,675.32,0,0.00012251,-16.881,-4.8657,3.8737,360.99,8.5602,-93.753,0.81252,-0.0056417,0.068184
1,577,-1,40,1e-05,0,1000,1,7816.2,0,4.093e+05,0.0088211,1,5.236e-13,643.1,0,1.4994e-05,6.8825,-2.6338,-3.6186,318.77,66.364,-42.209,0.81483,-0.064769,0.04447
1,1669,-1,8,1e-05,0,1000,1,9280.2,0,4.0907e+05,0.0068108,1,5.236e-13,671.18,0,7.4187e-05,-8.2774,-2.208,10.957,360.52,96.139,-14.273,0.81305,-0.068358,0.014488
1,895,-1,8,1e-05,0,1000,1,9495.1,0,4.0929e+05,0.0082733,1,5.236e-13,674.73,0,2.8922e-05,-0.1915,-1.7937,-2.7852,370.01,52.739,-90.743,0.80798,-0.031373,0.058172
1,677,-1,40,1e-05,0,1000,1,8593.5,0,4.0937e+05,0.0086253,1,5.236e-13,658.96,0,3.3399e-06,-7.8565,1.2751,18.247,341.9,109.92,-37.375,0.80987,-0.052166,0.020821
1,1470,-1,40,1e-05,0,1000,1,8342.3,0,4.0907e+05,0.0070027,1,5.236e-13,654.1,0,0.00010403,-0.66449,-4.3362,4.6973,333.78,35.055,-68.159,0.80991,-0.036736,0.06933
1,1118,-1,8,1e-05,0,1000,1,9503.8,0,4.0919e+05,0.0078617,1,5.236e-13,674.87,0,2.4232e-05,14.74,-2.7015,2.0808,372.9,49.293,-92.308,0.80791,-0.027139,0.061055
1,1275,-1,40,1e-05,0,1000,1,6612.2,0,4.0919e+05,0.007442,1,5.236e-13,611.89,0,3.013e-05,8.6374,-1.7137,-1.2784,300.01,22.357,-61.458,0.80982,-0.027869,0.079594
1,901,-1,8,1e-05,0,1000,1,9436.3,0,4.0929e+05,0.008261,1,5.236e-13,673.77,0,5.3082e-05,7.9525,3.5195,7.8857,365.97,16.823,-89.333,0.80991,-0.0097247,0.070875
1,1321,-1,40,1e-05,0,1000,1,9478.3,0,4.0907e+05,0.0073532,1,5.236e-13,674.46,0,7.2553e-05,1.8597,-6.4264,6.3857,375.27,103.12,-28.196,0.81201,-0.062045,0.01871
1,1357,-1,40,1e-05,0,1000,1,7964.9,0,4.0907e+05,0.0072735,1,5.236e-13,646.33,0,8.8186e-05,-0.9624,2.9117,2.356,313.58,65.474,-40.121,0.80979,-0.068435,0.041855
1,938,-1,48,1e-05,0,1000,1,9551,0,4.0929e+05,0.0080297,1,5.236e-13,675.64,0,6.9426e-05,-3.3443,-6.9847,-2.2434,366.12,37.67,-90.979,0.80567,-0.02636,0.065401
1,1383,-1,40,1e-05,0,1000,1,9494.4,0,4.0907e+05,0.0072028,1,5.236e-13,674.72,0,7.7954e-05,2.243,-2.0067,-6.0001,373.68,90.583,-65.838,0.80757,-0.051335,0.03961
1,1053,-1,16,1e-05,0,1000,1,9517.7,0,4.0919e+05,0.007891,1,5.236e-13,675.1,0,1.8263e-05,2.0612,-1.3158,0.10338,362.11,50.944,-84.938,0.8036,-0.033907,0.062931
1,822,-1,48,1e-05,0,1000,1,9475,0,4.0929e+05,0.0082674,1,5.236e-13,674.41,0,5.4077e-05,4.0883,6.528,-5.1895,362.31,15.455,-92.863,0.8032,-0.010301,0.073077
1,325,-1,8,1e-05,0,1000,1,9581.6,0,8.1832e+05,0.0093847,1,5.236e-13,676.13,0,3.4891e-05,0.65946,-2.8011,1.7038,368.92,42.573,-95.253,0.8005,-0.024416,0.063887
1,1531,-1,40,1e-05,0,1000,1,9350.5,0,4.0907e+05,0.0068672,1,5.236e-13,672.35,0,3.3683e-05,1.8042,11.3,-0.22015,354.53,54.45,-75.32,0.80004,-0.04071,0.062647
1,1080,-1,8,1e-05,0,1000,1,9510.3,0,4.0919e+05,0.0079217,1,5.236e-13,674.98,0,3.3185e-05,-2.1539,0.53893,1.4591,364.26,56.515,-80.337,0.79951,-0.038261,0.060496
1,495,-1,40,1e-05,0,1000,1,5855.4,0,4.093e+05,0.0089832,1,5.236e-13,584.73,0,4.5266e-05,2.8587,-1.2688,8.5943,327.79,52.351,-0.45731,0.92601,-0.054425,0.0056024
1,1393,-1,48,1e-05,0,1000,1,8433.1,0,8.1814e+05,0.0071176,1,5.236e-13,655.88,0,8.2217e-05,-0.077251,-0.023342,0.0040903,314.99,5.5379,-72.839,0.80437,-0.0075802,0.082235
1,1349,-1,40,1e-05,0,1000,1,7915.6,0,4.0907e+05,0.0072954,1,5.236e-13,645.27,0,3.816e-05,0.14636,-0.10985,-0.1179,308.15,33.903,-64.038,0.79919,-0.038868,0.07503
1,1445,-1,48,1e-05,0,1000,1,8839.6,0,8.1814e+05,0.0070191,1,5.236e-13,663.5,0,7.3974e-05,-17.512,-6.5959,8.3182,315.6,7.5888,-75.496,0.79978,-0.013617,0.080674
1,1652,-1,8,1e-05,0,1000,1,8112.7,0,4.0907e+05,0.006847,1,5.236e-13,649.45,0,5.763e-05,-2.7956,4.8867,-1.622,351.55,76.275,1.7949,0.91492,-0.043082,-0.0011496
1,1566,-1,8,1e-05,0,1000,1,8464.8,0,8.1814e+05,0.0069891,1,5.236e-13,656.5,0,2.4161e-06,16.535,9.8337,-5.4447,360.59,65.708,2.0825,0.92725,-0.03709,-0.0026815
1,1500,-1,40,1e-05,0,1000,1,9550,0,4.0907e+05,0.0069427,1,5.236e-13,675.62,0,3.6525e-05,-7.3853,-3.6951,-1.4506,356.75,53.104,-79.851,0.79438,-0.038788,0.063646
1,1760,-1,8,1e-05,0,1000,1,9388.7,0,4.0907e+05,0.0066343,1,5.236e-13,672.99,0,6.2818e-05,0.1705,0.47627,-0.50409,350.72,92.229,-11.038,0.79572,-0.075607,0.01066
1,1455,-1,40,1e-05,0,1000,1,7769.8,0,8.1814e+05,0.0070484,1,5.236e-13,642.07,0,0.00012485,-8.1835,-3.2348,10.533,317.52,76.392,-0.54972,0.81656,-0.07739,0.0074902
1,1422,-1,40,1e-05,0,1000,1,9326.7,0,8.1814e+05,0.0071205,1,5.236e-13,671.96,0,6.4665e-06,2.8369,3.2792,-4.8417,351.71,42.828,-81.348,0.79426,-0.033192,0.069785
1,1519,-1,40,1e-05,0,1000,1,9492.9,0,4.0907e+05,0.0068865,1,5.236e-13,674.7,0,2.5951e-05,-5.8618,-1.1264,-5.4642,350.17,47.303,-78.13,0.79302,-0.038668,0.066486
1,1449,-1,8,1e-05,0,1000,1,6595.6,0,8.1814e+05,0.0072112,1,5.236e-13,611.37,0,3.3185e-05,-0.6145,1.1669,-0.72974,334.9,59.261,1.9471,0.92036,-0.050946,-0.00287
1,1495,-1,40,1e-05,0,1000,1,8902.8,0,8.1814e+05,0.0069484,1,5.236e-13,664.64,0,3.9581e-05,-6.2816,-20.513,4.5263,332.65,40.194,-64.388,0.79273,-0.045018,0.068706
1,1410,-1,40,1e-05,0,1000,1,9536,0,4.0907e+05,0.0071442,1,5.236e-13,675.4,0,4.8392e-05,-3.1849,-0.88194,1.1487,362.87,75.054,-68.771,0.7958,-0.049712,0.050553
1,78,-1,8,1e-05,0,1000,1,8832.9,0,8.1781e+05,0.0098573,1,5.236e-13,663.38,0,3.6241e-06,5.7208,6.4217,2.8954,319.1,74.343,-74.169,0.79223,-0.041012,0.047515
1,1570,-1,40,1e-05,0,1000,1,8937.6,0,4.0907e+05,0.0067778,1,5.236e-13,665.26,0,1.1654e-05,0.72511,-0.48953,-1.2397,332.01,78.557,-38.504,0.79083,-0.074018,0.033356
1,1521,-1,8,1e-05,0,1000,1,7708.3,0,4.0907e+05,0.0070705,1,5.236e-13,640.68,0,1.1654e-05,1.2242,0.23524,-0.47772,349.62,76.46,6.7613,0.89914,-0.050708,-0.0070229
1,959,-1,40,1e-05,0,1000,1,6277.8,0,4.0929e+05,0.008084,1,5.236e-13,600.93,0,4.3418e-05,4.7519,3.9814,2.6277,315.59,69.463,-6.6858,0.86132,-0.068666,0.0036258
1,910,-1,8,1e-05,0,1000,1,9662,0,8.1858e+05,0.0082453,1,5.236e-13,677.41,0,2.3024e-05,-0.60779,0.71756,0.0082682,363.89,23.332,-93.803,0.79014,-0.014589,0.072358
1,1462,-1,40,1e-05,0,1000,1,9614.2,0,4.0907e+05,0.0070264,1,5.236e-13,676.65,0,1.8263e-05,1.4195,-0.98492,-1.7244,353.94,43.707,-81.635,0.78932,-0.034309,0.068957
1,603,-1,8,1e-05,0,1000,1,8895,0,8.1859e+05,0.008854,1,5.236e-13,664.5,0,1.9258e-05,5.3038,9.5522,-5.4021,366.24,4.8246,-78.116,0.89547,-0.00064589,0.046098
1,1032,-1,48,1e-05,0,1000,1,9587.5,0,4.0919e+05,0.0078412,1,5.236e-13,676.22,0,2.8211e-05,3.267,3.6982,-6.0962,365.35,80.327,-67.778,0.79187,-0.05206,0.048239
1,1354,-1,48,1e-05,0,1000,1,6132.9,0,4.0907e+05,0.0071985,1,5.236e-13,595.71,0,5.0524e-05,-4.0171,-17.872,-0.17101,315.76,-6.7446,-61.953,0.87515,-0.00025761,0.068494
1,1433,-1,40,1e-05,0,1000,1,7071.4,0,4.0907e+05,0.0070991,1,5.236e-13,625.05,0,3.4607e-05,-7.0357,-0.63179,-0.9655,283.26,23.611,-59.05,0.79008,-0.034088,0.081768
1,580,-1,48,1e-05,0,1000,1,4491.8,0,4.0937e+05,0.0087375,1,5.236e-13,474.81,0,0.00014312,0.36296,-0.35698,0.92692,359.94,0.40168,5.1459,1.4297,-0.010057,0.049985
1,176,-1,48,1e-05,0,1000,1,4795.9,0,8.1806e+05,0.009621,1,5.236e-13,517.71,0,0.00020515,-1.692,2.782,3.0902,366.75,2.6344,2.0063,1.431,-0.015401,0.034863
1,683,-1,40,1e-05,0,1000,1,4960.4,0,4.0937e+05,0.0086141,1,5.236e-13,533,0,0.00014404,-0.66415,-2.4065,0.15614,378.58,2.9729,-1.8637,1.4413,-0.018666,0.016001
1,669,-1,40,1e-05,0,1000,1,5130,0,4.0937e+05,0.0086362,1,5.236e-13,545.92,0,0.00018881,3.6976,-9.5917,-3.4351,378.51,-4.5808,-2.156,1.442,-0.017477,0.017717
1,672,-1,40,1e-05,0,1000,1,4780.8,0,4.0937e+05,0.0086312,1,5.236e-13,516.12,0,6.3528e-05,-14.42,-16.456,-0.95766,365.91,-3.2379,-0.90857,1.4331,-0.02311,0.023486
1,722,-1,40,1e-05,0,1000,1,4647.5,0,4.0929e+05,0.0085469,1,5.236e-13,500.18,0,0.00017225,-10.306,4.2744,8.4923,359.88,3.6446,3.4714,1.4227,-0.024166,0.029542
1,263,-1,48,1e-05,0,1000,1,4804.4,0,4.0916e+05,0.0094456,1,5.236e-13,518.59,0,4.3631e-05,3.2231,-1.8454,-6.1419,377.44,6.4239,-7.4311,1.4232,-0.013685,0.032761
1,239,-1,16,1e-05,0,1000,1,4933.5,0,8.1819e+05,0.0094968,1,5.236e-13,530.72,0,0.00019947,-0.28008,2.2845,3.0633,371.55,4.7151,5.2612,1.4279,-0.013281,0.034648
1,213,-1,16,1e-05,0,1000,1,4905.9,0,4.0909e+05,0.0095627,1,5.236e-13,528.29,0,0.00012109,-0.36311,0.28741,2.2051,375.66,0.74858,1.2992,1.4141,-0.019236,0.028341
1,300,-1,48,1e-05,0,1000,1,4982.6,0,4.0916e+05,0.0093625,1,5.236e-13,534.83,0,0.00022981,0.36963,-1.9875,0.57385,373.38,-0.87065,0.49783,1.427,-0.015477,0.030871
1,394,-1,40,1e-05,0,1000,1,4418.3,0,4.0923e+05,0.0091756,1,5.236e-13,458.23,0,0.00027863,-0.5913,-0.33689,-0.23459,356.63,1.4171,-0.55749,1.386,-0.027372,0.042799
1,749,-1,40,1e-05,0,1000,1,5030.2,0,8.1858e+05,0.0085003,1,5.236e-13,538.6,0,0.00010851,-0.36698,1.5726,-4.7309,375.07,3.9069,-2.5935,1.4201,-0.024652,0.011304
1,486,-1,40,1e-05,0,1000,1,4588.3,0,4.093e+05,0.0089927,1,5.236e-13,491.65,0,0.00027621,-3.0505,-3.1201,2.736,362.41,-0.68739,0.28377,1.4022,-0.021487,0.039613
1,671,-1,40,1e-05,0,1000,1,4672.8,0,8.1875e+05,0.0086332,1,5.236e-13,503.51,0,0.00053658,3.1778,3.4617,-12.013,373,5.1665,-11.804,1.4026,-0.021814,0.028817
1,280,-1,16,1e-05,0,1000,1,4916.4,0,8.1832e+05,0.0094275,1,5.236e-13,529.23,0,0.00031743,1.9957,-1.6831,-3.4137,371.24,0.77283,-2.7528,1.4021,-0.012948,0.035771
1,303,-1,40,1e-05,0,1000,1,4411.4,0,4.0916e+05,0.0093761,1,5.236e-13,456.46,0,0.00017836,14.334,1.6527,-6.5108,366.24,3.4347,-4.6804,1.3821,-0.035996,0.033074
1,726,-1,40,1e-05,0,1000,1,4602.7,0,4.0929e+05,0.0085417,1,5.236e-13,493.83,0,0.0001763,-1.2815,-2.269,8.7258,364.72,3.5022,6.3905,1.3922,-0.024911,0.032614
1,701,-1,40,1e-05,0,1000,1,4868.4,0,8.1858e+05,0.0085839,1,5.236e-13,524.87,0,8.506e-05,-4.1808,-7.1896,-2.7542,370.39,-1.0063,-2.6929,1.4089,-0.029775,0.011247
1,113,-1,48,1e-05,0,1000,1,4916.9,0,4.0897e+05,0.0097625,1,5.236e-13,529.27,0,0.00010666,2.8822,1.1797,-3.5162,374.83,3.1921,-1.9609,1.41,-0.0095423,0.035423
1,699,-1,48,1e-05,0,1000,1,4559.2,0,4.0929e+05,0.0085091,1,5.236e-13,487.02,0,0.00048542,0.83806,1.3201,1.6676,364.2,1.7837,1.6405,1.3889,-0.011931,0.046927
1,742,-1,40,1e-05,0,1000,1,4826.4,0,8.1858e+05,0.0085082,1,5.236e-13,520.82,0,0.00037904,-1.0515,-0.65527,-0.76326,371.13,1.3296,-1.3059,1.3965,-0.021524,0.029414
1,179,-1,48,1e-05,0,1000,1,4891.3,0,4.0903e+05,0.0096189,1,5.236e-13,526.98,0,7.4187e-05,-2.0519,1.0176,-0.45624,370.87,3.3744,0.039798,1.4057,-0.0075622,0.039622
1,174,-1,48,1e-05,0,1000,1,4925.7,0,4.0903e+05,0.0096267,1,5.236e-13,530.04,0,5.8057e-05,-2.6384,12.699,-4.9363,380.72,9.4916,-3.4542,1.4042,-0.013118,0.033168
1,652,-1,40,1e-05,0,1000,1,5113.1,0,4.0937e+05,0.0086689,1,5.236e-13,544.73,0,0.00017154,3.3703,-8.8251,6.2345,380.44,-3.75,3.6569,1.4113,-0.013332,0.027037
1,780,-1,40,1e-05,0,1000,1,4866.1,0,4.0929e+05,0.0084333,1,5.236e-13,524.65,0,0.00035111,10.638,-10.251,-1.0661,384.67,-5.4185,-0.98759,1.398,-0.019471,0.026865
1,282,-1,8,1e-05,0,1000,1,4987.3,0,8.1819e+05,0.0094775,1,5.236e-13,535.21,0,0.00010211,-10.842,-2.5068,-1.4111,373.49,1.4649,-0.45477,1.4025,-0.017254,0.031132
1,459,-1,40,1e-05,0,1000,1,4478.6,0,8.1859e+05,0.0090483,1,5.236e-13,472.11,0,0.00032077,1.501,-1.1615,-0.66874,362.16,0.48325,-0.46693,1.3713,-0.031513,0.036225
1,753,-1,48,1e-05,0,1000,1,4541,0,4.0929e+05,0.0084148,1,5.236e-13,483.92,0,0.00043375,-0.62671,-0.071279,0.42235,363.41,0.37546,0.59301,1.3739,-0.0093332,0.047805
1,617,-1,40,1e-05,0,1000,1,4406.3,0,8.1875e+05,0.0087496,1,5.236e-13,455.1,0,0.00022626,-21.36,-1.8395,-4.2592,339.32,-4.1158,-2.1301,1.3676,-0.029243,0.047
1,291,-1,40,1e-05,0,1000,1,4426.5,0,4.0916e+05,0.0093975,1,5.236e-13,460.32,0,0.00032198,1.0333,-5.2864,-3.5558,363.38,-3.79,-5.3116,1.3696,-0.030467,0.037135
1,138,-1,48,1e-05,0,1000,1,4998.9,0,8.1794e+05,0.0097095,1,5.236e-13,536.14,0,0.00010879,-8.3929,-7.122,13.136,371.1,-4.6371,3.2789,1.392,-0.011734,0.031326
1,588,-1,40,1e-05,0,1000,1,4795,0,4.093e+05,0.0088018,1,5.236e-13,517.61,0,3.3185e-05,7.0341,0.80616,3.4822,376.05,0.37089,-3.5964,1.3798,-0.016938,0.034431
1,353,-1,48,1e-05,0,1000,1,5130.9,0,8.1845e+05,0.0092311,1,5.236e-13,545.98,0,0.00035864,2.5485,12.826,-7.8348,381.48,13.13,-7.0878,1.3948,-0.014054,0.024456
1,363,-1,48,1e-05,0,1000,1,5180.8,0,8.1845e+05,0.0092004,1,5.236e-13,549.38,0,5.5214e-05,-4.4099,6.8856,-0.93105,380.15,9.9601,-2.3837,1.3919,-0.013572,0.024796
1,766,-1,40,1e-05,0,1000,1,4638.2,0,8.1858e+05,0.0084689,1,5.236e-13,498.91,0,0.00018931,-0.39935,0.070065,-4.4942,370.47,3.0631,-5.4438,1.3663,-0.032462,0.018078
1,768,-1,40,1e-05,0,1000,1,5191.8,0,8.1858e+05,0.0084639,1,5.236e-13,550.11,0,0.00036149,3.9594,-2.8238,-2.6875,384.28,0.11703,-2.3098,1.384,-0.023281,0.012144
1,592,-1,40,1e-05,0,1000,1,4478.5,0,4.093e+05,0.0087956,1,5.236e-13,472.09,0,9.6003e-05,1.0548,-1.8294,1.7729,363.98,-0.18629,0.79226,1.3533,-0.012789,0.049242
1,246,-1,48,1e-05,0,1000,1,4785.4,0,8.1819e+05,0.0094804,1,5.236e-13,516.61,0,0.00024402,-6.0539,7.3266,10.398,367.92,7.2088,6.7884,1.3663,-0.012776,0.038947
1,765,-1,40,1e-05,0,1000,1,5026,0,8.1858e+05,0.0084703,1,5.236e-13,538.27,0,1.6344e-05,1.1237,-1.2729,-2.462,377.07,0.69448,-0.55806,1.3694,-0.017618,0.029062
1,530,-1,40,1e-05,0,1000,1,5157,0,8.1859e+05,0.008919,1,5.236e-13,547.78,0,0.00011377,0.091028,1.3778,3.4745,380.55,-1.4121,6.5183,1.3833,-0.017168,0.029995
1,733,-1,40,1e-05,0,1000,1,5070.3,0,4.0929e+05,0.008531,1,5.236e-13,541.63,0,0.00035722,-4.3521,15.016,-7.6233,377.13,16.475,-7.1097,1.3703,-0.019194,0.015894
1,716,-1,40,1e-05,0,1000,1,4803.7,0,8.1858e+05,0.0085596,1,5.236e-13,518.52,0,9.7353e-05,0.28849,1.4687,-1.6075,366.23,2.5568,-1.1364,1.3607,-0.021813,0.031779
1,668,-1,40,1e-05,0,1000,1,4788.5,0,4.0937e+05,0.0086384,1,5.236e-13,516.93,0,0.00018433,-6.6847,-0.39394,-2.7638,374.27,3.4781,-8.1836,1.3666,-0.028798,0.010793
1,559,-1,40,1e-05,0,1000,1,4735.3,0,8.1859e+05,0.0088604,1,5.236e-13,511.09,0,0.00042786,2.3148,-5.057,3.4729,370.95,-3.3343,2.611,1.3591,-0.021575,0.038791
1,850,-1,40,1e-05,0,1000,1,5062.5,0,4.0929e+05,0.0082874,1,5.236e-13,541.05,0,0.00031913,2.5713,-3.3257,4.8134,379.94,-0.12534,3.8036,1.3664,-0.029777,0.012882
1,826,-1,40,1e-05,0,1000,1,5040.8,0,8.1858e+05,0.0083367,1,5.236e-13,539.41,0,0.00037357,-0.94887,-0.091138,-0.11885,375.52,1.346,1.1567,1.3635,-0.023597,0.026298
1,570,-1,40,1e-05,0,1000,1,5609.9,0,4.093e+05,0.0088368,1,5.236e-13,573.62,0,2.3521e-05,1.5614,-2.6518,3.5799,386.47,0.91238,-1.1331,1.3781,-0.013234,0.017471
1,207,-1,48,1e-05,0,1000,1,5024.3,0,8.1819e+05,0.0095511,1,5.236e-13,538.15,0,0.00040938,10.131,0.79377,1.9735,386.62,2.0668,1.5602,1.3686,-0.0096553,0.036312
1,378,-1,40,1e-05,0,1000,1,4766.6,0,4.0923e+05,0.0092061,1,5.236e-13,514.59,0,0.00037051,4.5692,-10.743,-2.4172,374.5,-8.7962,-1.8699,1.3519,-0.01206,0.042668
1,574,-1,40,1e-05,0,1000,1,4534.1,0,8.1859e+05,0.0088268,1,5.236e-13,482.73,0,0.0001289,3.451,4.2053,-5.0842,364.07,2.8769,-1.7876,1.3354,-0.024797,0.04408
1,170,-1,48,1e-05,0,1000,1,4491.7,0,4.0903e+05,0.0096333,1,5.236e-13,474.78,0,0.00018199,9.4758,6.0317,-6.8159,374.9,5.6904,-7.8866,1.3363,-0.013384,0.04239
1,265,-1,48,1e-05,0,1000,1,5036.1,0,4.0916e+05,0.0094432,1,5.236e-13,539.06,0,0.00040078,2.1998,-3.3525,-4.2347,379.58,-1.5044,-3.5756,1.3541,-0.0075006,0.036382
1,126,-1,8,1e-05,0,1000,1,5138,0,8.1794e+05,0.0097674,1,5.236e-13,546.48,0,0.00039893,-0.46319,2.0677,-0.79537,379.25,2.476,-1.2467,1.3629,-0.0091401,0.033383
1,758,-1,40,1e-05,0,1000,1,4701.6,0,4.0929e+05,0.0084782,1,5.236e-13,507.11,0,0.0001682,-0.9149,1.4214,4.7986,371.67,4.3316,0.77083,1.341,-0.027137,0.028779
1,638,-1,40,1e-05,0,1000,1,5242.9,0,4.0937e+05,0.0086996,1,5.236e-13,553.4,0,0.00026911,-2.3913,-1.2699,-2.1258,378.74,1.2187,-1.785,1.3605,-0.018283,0.025493
1,654,-1,40,1e-05,0,1000,1,4640.4,0,4.0937e+05,0.0086675,1,5.236e-13,499.21,0,0.00011064,-5.3101,5.5384,-0.36568,368.1,3.8755,-0.29049,1.3395,-0.019883,0.043395
1,810,-1,40,1e-05,0,1000,1,5242.9,0,4.0929e+05,0.0083662,1,5.236e-13,553.4,0,0.00029426,-0.69477,0.45933,-0.53124,378.87,2.1537,-2.1748,1.3487,-0.026231,0.012711
1,252,-1,16,1e-05,0,1000,1,5013.3,0,4.0916e+05,0.0094711,1,5.236e-13,537.29,0,0.00039659,-4.1704,16.411,6.8594,368.89,15.052,7.4259,1.3461,-0.0092701,0.042375
1,879,-1,40,1e-05,0,1000,1,4970.7,0,4.0929e+05,0.0082383,1,5.236e-13,533.86,0,2.6364e-05,9.4937,6.9243,-10.999,377.45,1.359,0.067824,1.3517,-0.024749,0.0292
1,317,-1,48,1e-05,0,1000,1,5062.1,0,4.0923e+05,0.0093111,1,5.236e-13,541.02,0,0.00035388,0.96585,1.6454,-1.7366,378.33,2.1611,-1.9602,1.3432,-0.0082839,0.036281
1,398,-1,48,1e-05,0,1000,1,5356.1,0,8.1859e+05,0.0091268,1,5.236e-13,560.22,0,2.5653e-05,-0.84516,-0.53447,1.1732,386.79,4.1698,-3.8677,1.3561,-0.013704,0.024319
1,557,-1,40,1e-05,0,1000,1,4710.8,0,4.093e+05,0.008864,1,5.236e-13,508.22,0,0.00035488,-3.0125,-3.1217,-5.4371,363.43,-2.4436,-3.0991,1.3265,-0.016165,0.046798
1,349,-1,48,1e-05,0,1000,1,5026.3,0,4.0923e+05,0.009237,1,5.236e-13,538.3,0,7.9027e-05,-0.57165,-6.4737,-1.7783,365.46,-9.4973,1.0126,1.3345,-0.018579,0.038165
